match_date,competition_name,home_team,home_score,home_elo,home_tries,home_conversion,home_penalty,home_kick,away_team,away_score,away_elo,away_tries,away_conversion,away_penalty,away_kick
2024-11-09,International Test Match,Romania,25,2443,1,1,6,0,Tonga,15,2464,0,0,5,0
2024-11-09,International Test Match,Portugal,17,2438,2,2,1,0,United States of America,21,2498,3,3,0,0
2024-11-09,International Test Match,Italy,18,2618,0,0,6,0,Argentina,50,2769,5,5,5,0
2024-11-09,International Test Match,France,52,2938,7,7,1,0,Japan,12,2576,0,0,4,0
2024-11-10,International Test Match,Wales,19,2643,1,1,4,0,Fiji,24,2619,3,3,1,0
2024-11-10,International Test Match,Scotland,15,2778,0,0,5,0,South Africa,32,3044,2,2,6,0
2024-11-15,International Test Match,Ireland,22,3020,1,1,5,0,Argentina,19,2766,1,1,4,0
2024-11-16,International Test Match,Korea Republic,22,2479,1,1,5,0,Zimbabwe,27,2542,3,3,2,0
2024-11-16,International Test Match,Hong Kong,38,2556,5,5,1,0,Brazil,17,2329,2,2,1,0
2024-11-16,International Test Match,United Arab Emirates,20,2453,2,2,2,0,Germany,26,2603,2,2,4,0
2024-11-16,International Test Match,Uganda,5,2462,1,0,0,0,Kenya,21,2498,3,3,0,0
2024-11-16,International Test Match,Croatia,31,2561,4,4,1,0,Sweden,42,2608,6,6,0,0
2024-11-16,International Test Match,Netherlands,20,2597,2,2,2,0,Chile,17,2401,2,2,1,0
2024-11-16,International Test Match,Japan,36,2586,3,3,5,0,Uruguay,20,2450,2,2,2,0
2024-11-16,International Test Match,Spain,19,2493,1,1,4,0,Fiji,33,2626,3,3,4,0
2024-11-16,International Test Match,Poland,40,2591,4,4,4,0,Lithuania,13,2559,1,1,2,0
2024-11-16,International Test Match,Scotland,59,2781,8,8,1,0,Portugal,21,2434,3,3,0,0
2024-11-16,International Test Match,Romania,35,2450,5,5,0,0,Canada,27,2342,3,3,2,0
2024-11-16,International Test Match,United States of America,36,2511,3,3,5,0,Tonga,17,2451,2,2,1,0
2024-11-16,International Test Match,England,20,2845,2,2,2,0,South Africa,29,3049,2,2,5,0
2024-11-16,International Test Match,France,30,2950,3,3,3,0,New Zealand,29,3015,2,2,5,0
2024-11-17,International Test Match,Italy,20,2625,2,2,2,0,Georgia,17,2491,2,2,1,0
2024-11-17,International Test Match,Wales,20,2630,2,2,2,0,Australia,52,2729,7,7,1,0
2024-11-22,International Test Match,France,37,2955,4,4,3,0,Argentina,23,2761,2,2,3,0
2024-11-23,Top 14,Toulon,39,2676,3,3,6,0,Bayonne,19,2556,1,1,4,0
2024-11-23,Top 14,Castres Olympique,28,2650,4,4,0,0,La Rochelle,24,2704,3,3,1,0
2024-11-23,Top 14,Lyon,22,2619,1,1,5,0,Clermont Auvergne,30,2682,3,3,3,0
2024-11-23,Top 14,Montpellier Herault,30,2609,3,3,3,0,Pau,3,2518,0,0,1,0
2024-11-23,Top 14,Stade Toulousain,41,2821,5,5,2,0,Perpignan,9,2533,0,0,3,0
2024-11-23,Top 14,Vannes,29,2471,2,2,5,0,Bordeaux Begles,37,2724,4,4,3,0
2024-11-23,International Test Match,Spain,23,2483,2,2,3,0,United States of America,26,2521,2,2,4,0
2024-11-23,International Test Match,Croatia,32,2571,2,2,6,0,Lithuania,23,2549,2,2,3,0
2024-11-23,International Test Match,Ireland,52,3022,7,7,1,0,Fiji,17,2623,2,2,1,0
2024-11-23,International Test Match,Romania,21,2440,3,3,0,0,Uruguay,23,2461,2,2,3,0
2024-11-23,International Test Match,Wales,12,2628,0,0,4,0,South Africa,45,3051,6,6,1,0
2024-11-23,International Test Match,Czech Republic,15,2631,0,0,5,0,Poland,22,2603,1,1,5,0
2024-11-23,International Test Match,Italy,11,2622,1,0,2,0,New Zealand,29,3018,2,2,5,0
2024-11-24,Top 14,Stade Francais Paris,40,2599,4,4,4,0,Racing 92,24,2606,3,3,1,0
2024-11-24,International Test Match,Scotland,27,2790,3,3,2,0,Australia,13,2720,1,1,2,0
2024-11-24,International Test Match,Georgia,22,2500,1,1,5,0,Tonga,7,2443,1,1,0,0
2024-11-24,International Test Match,England,59,2851,8,8,1,0,Japan,14,2580,2,2,0,0
2024-11-29,Premiership Rugby,Harlequins,24,2654,3,3,1,0,Bristol Rugby,48,2699,6,6,2,0
2024-11-29,Premiership Rugby,Newcastle Falcons,17,2415,2,2,1,0,Saracens,12,2764,0,0,4,0
2024-11-29,United Rugby Championship,Glasgow Warriors,17,2690,2,2,1,0,Scarlets,15,2523,0,0,5,0
2024-11-29,United Rugby Championship,Ulster,20,2697,2,2,2,0,Leinster,27,2896,3,3,2,0
2024-11-30,Premiership Rugby,Northampton Saints,17,2706,2,2,1,0,Gloucester Rugby,25,2610,1,1,6,0
2024-11-30,Premiership Rugby,Bath Rugby,19,2689,1,1,4,0,Exeter Chiefs,15,2596,0,0,5,0
2024-11-30,Top 14,Racing 92,17,2602,2,2,1,0,Stade Toulousain,21,2826,3,3,0,0
2024-11-30,Top 14,Clermont Auvergne,54,2695,6,6,4,0,Castres Olympique,10,2637,1,1,1,0
2024-11-30,Top 14,Pau,29,2531,2,2,5,0,Lyon,15,2606,0,0,5,0
2024-11-30,Top 14,La Rochelle,14,2688,2,2,0,0,Vannes,23,2487,2,2,3,0
2024-11-30,Top 14,Bordeaux Begles,9,2731,0,0,3,0,Montpellier Herault,6,2602,0,0,2,0
2024-11-30,Top 14,Perpignan,13,2527,1,1,2,0,Toulon,22,2683,1,1,5,0
2024-11-30,United Rugby Championship,Sharks,21,2621,3,3,0,0,Stormers,15,2668,0,0,5,0
2024-11-30,United Rugby Championship,Cardiff Blues,31,2477,4,4,1,0,Dragons,23,2309,2,2,3,0
2024-11-30,United Rugby Championship,Connacht,14,2593,2,2,0,0,Bulls,28,2724,4,4,0,0
2024-11-30,United Rugby Championship,Munster,17,2747,2,2,1,0,Lions,10,2599,1,1,1,0
2024-11-30,United Rugby Championship,Zebre,22,2263,1,1,5,0,Ospreys,17,2563,2,2,1,0
2024-11-30,United Rugby Championship,Edinburgh,50,2624,5,5,5,0,Benetton Treviso,33,2497,3,3,4,0
2024-11-30,International Test Match,Ireland,22,3025,1,1,5,0,Australia,19,2717,1,1,4,0
2024-11-30,International Test Match,Andorra,3,2362,0,0,1,0,Malta,10,2605,1,1,1,0
2024-11-30,International Test Match,Luxembourg,31,2487,4,4,1,0,Croatia,31,2570,4,4,1,0
2024-12-01,Premiership Rugby,Sale Sharks,39,2708,3,3,6,0,Leicester Tigers,25,2714,1,1,6,0
2024-12-01,Top 14,Bayonne,21,2567,3,3,0,0,Stade Francais Paris,13,2588,1,1,2,0
2024-12-06,European Rugby Champions Cup,Bath Rugby,20,2678,2,2,2,0,La Rochelle,24,2699,3,3,1,0
2024-12-06,European Rugby Challenge Cup,Dragons,14,2305,2,2,0,0,Montpellier Herault,18,2606,0,0,6,0
2024-12-06,European Rugby Challenge Cup,Gloucester Rugby,15,2620,0,0,5,0,Edinburgh,10,2614,1,1,1,0
2024-12-07,European Rugby Champions Cup,Clermont Auvergne,28,2702,4,4,0,0,Benetton Treviso,0,2490,0,0,0,0
2024-12-07,European Rugby Champions Cup,Sharks,39,2634,3,3,6,0,Exeter Chiefs,21,2583,3,3,0,0
2024-12-07,European Rugby Champions Cup,Northampton Saints,38,2717,5,5,1,0,Castres Olympique,8,2625,1,0,1,0
2024-12-07,European Rugby Champions Cup,Stormers,14,2658,2,2,0,0,Toulon,24,2693,3,3,1,0
2024-12-07,European Rugby Champions Cup,Munster,33,2755,3,3,4,0,Stade Francais Paris,7,2580,1,1,0,0
2024-12-07,European Rugby Champions Cup,Saracens,27,2777,3,3,2,0,Bulls,5,2711,1,0,0,0
2024-12-07,European Rugby Champions Cup,Glasgow Warriors,38,2705,5,5,1,0,Sale Sharks,19,2692,1,1,4,0
2024-12-07,European Rugby Champions Cup,Racing 92,23,2613,2,2,3,0,Harlequins,12,2642,0,0,4,0
2024-12-07,European Rugby Challenge Cup,Bayonne,17,2575,2,2,1,0,Scarlets,16,2515,1,1,3,0
2024-12-07,European Rugby Challenge Cup,Black Lion,22,2494,1,1,5,0,Vannes,19,2477,1,1,4,0
2024-12-07,European Rugby Challenge Cup,Lyon,37,2612,4,4,3,0,Cardiff Blues,26,2471,2,2,4,0
2024-12-07,European Rugby Challenge Cup,Connacht,43,2597,4,4,5,0,Zebre,12,2260,0,0,4,0
2024-12-07,International Test Match,Mexico,45,2560,6,6,1,0,Cayman Islands,14,2465,2,2,0,0
2024-12-08,European Rugby Champions Cup,Bordeaux Begles,42,2740,6,6,0,0,Leicester Tigers,28,2705,4,4,0,0
2024-12-08,European Rugby Champions Cup,Stade Toulousain,61,2835,7,7,4,0,Ulster,21,2688,3,3,0,0
2024-12-08,European Rugby Champions Cup,Bristol Rugby,12,2691,0,0,4,0,Leinster,35,2903,5,5,0,0
2024-12-08,European Rugby Challenge Cup,Pau,32,2537,2,2,6,0,Newcastle Falcons,19,2409,1,1,4,0
2024-12-08,European Rugby Challenge Cup,Cheetahs,20,2466,2,2,2,0,Perpignan,20,2526,2,2,2,0
2024-12-08,European Rugby Challenge Cup,Ospreys,30,2580,3,3,3,0,Lions,14,2583,2,2,0,0
2024-12-13,European Rugby Champions Cup,Sale Sharks,29,2704,2,2,5,0,Racing 92,7,2602,1,1,0,0
2024-12-13,European Rugby Champions Cup,Castres Olympique,16,2639,1,1,3,0,Munster,14,2742,2,2,0,0
2024-12-13,European Rugby Challenge Cup,Edinburgh,52,2627,7,7,1,0,Bayonne,12,2562,0,0,4,0
2024-12-14,European Rugby Champions Cup,Bulls,21,2701,3,3,0,0,Northampton Saints,30,2727,3,3,3,0
2024-12-14,European Rugby Champions Cup,Ulster,19,2675,1,1,4,0,Bordeaux Begles,40,2753,4,4,4,0
2024-12-14,European Rugby Champions Cup,Leinster,15,2908,0,0,5,0,Clermont Auvergne,7,2698,1,1,0,0
2024-12-14,European Rugby Champions Cup,Leicester Tigers,56,2716,8,8,0,0,Sharks,17,2623,2,2,1,0
2024-12-14,European Rugby Champions Cup,La Rochelle,35,2713,5,5,0,0,Bristol Rugby,7,2677,1,1,0,0
2024-12-14,European Rugby Champions Cup,Harlequins,53,2658,5,5,6,0,Stormers,16,2643,1,1,3,0
2024-12-14,European Rugby Challenge Cup,Montpellier Herault,59,2619,8,8,1,0,Ospreys,15,2566,0,0,5,0
2024-12-14,European Rugby Challenge Cup,Zebre,19,2257,1,1,4,0,Lyon,21,2615,3,3,0,0
2024-12-14,European Rugby Challenge Cup,Lions,43,2591,4,4,5,0,Pau,35,2529,5,5,0,0
2024-12-14,European Rugby Challenge Cup,Vannes,43,2498,4,4,5,0,Gloucester Rugby,19,2599,1,1,4,0
2024-12-14,European Rugby Challenge Cup,Cardiff Blues,26,2485,2,2,4,0,Cheetahs,10,2452,1,1,1,0
2024-12-15,European Rugby Champions Cup,Benetton Treviso,22,2505,1,1,5,0,Bath Rugby,21,2663,3,3,0,0
2024-12-15,European Rugby Champions Cup,Stade Francais Paris,17,2575,2,2,1,0,Saracens,28,2782,4,4,0,0
2024-12-15,European Rugby Champions Cup,Toulon,30,2703,3,3,3,0,Glasgow Warriors,29,2695,2,2,5,0
2024-12-15,European Rugby Champions Cup,Exeter Chiefs,21,2577,3,3,0,0,Stade Toulousain,64,2841,7,7,5,0
2024-12-15,European Rugby Challenge Cup,Scarlets,36,2529,3,3,5,0,Black Lion,18,2480,0,0,6,0
2024-12-15,European Rugby Challenge Cup,Perpignan,18,2518,0,0,6,0,Connacht,31,2605,4,4,1,0
2024-12-15,European Rugby Challenge Cup,Newcastle Falcons,14,2395,2,2,0,0,Dragons,22,2319,1,1,5,0
2024-12-20,Premiership Rugby,Gloucester Rugby,14,2611,2,2,0,0,Harlequins,0,2646,0,0,0,0
2024-12-20,United Rugby Championship,Ulster,19,2666,1,1,4,0,Munster,22,2750,1,1,5,0
2024-12-21,Premiership Rugby,Leicester Tigers,24,2699,3,3,1,0,Bristol Rugby,54,2694,6,6,4,0
2024-12-21,Premiership Rugby,Newcastle Falcons,15,2390,0,0,5,0,Bath Rugby,40,2669,4,4,4,0
2024-12-21,Premiership Rugby,Sale Sharks,28,2713,4,4,0,0,Exeter Chiefs,10,2568,1,1,1,0
2024-12-21,Top 14,La Rochelle,20,2722,2,2,2,0,Clermont Auvergne,15,2689,0,0,5,0
2024-12-21,Top 14,Montpellier Herault,21,2628,3,3,0,0,Racing 92,17,2593,2,2,1,0
2024-12-21,Top 14,Toulon,56,2710,8,8,0,0,Pau,25,2521,1,1,6,0
2024-12-21,Top 14,Vannes,21,2489,3,3,0,0,Bayonne,27,2571,3,3,2,0
2024-12-21,Top 14,Stade Francais Paris,24,2587,3,3,1,0,Perpignan,7,2506,1,1,0,0
2024-12-21,Top 14,Castres Olympique,3,2631,0,0,1,0,Bordeaux Begles,13,2760,1,1,2,0
2024-12-21,United Rugby Championship,Benetton Treviso,11,2508,1,0,2,0,Zebre,10,2254,1,1,1,0
2024-12-21,United Rugby Championship,Stormers,29,2655,2,2,5,0,Lions,10,2579,1,1,1,0
2024-12-21,United Rugby Championship,Sharks,20,2635,2,2,2,0,Bulls,17,2689,2,2,1,0
2024-12-21,United Rugby Championship,Ospreys,23,2575,2,2,3,0,Scarlets,22,2520,1,1,5,0
2024-12-21,United Rugby Championship,Leinster,20,2911,2,2,2,0,Connacht,12,2603,0,0,4,0
2024-12-22,Premiership Rugby,Saracens,39,2790,3,3,6,0,Northampton Saints,24,2719,3,3,1,0
2024-12-22,Top 14,Lyon,17,2617,2,2,1,0,Stade Toulousain,17,2838,2,2,1,0
2024-12-22,United Rugby Championship,Glasgow Warriors,33,2707,3,3,4,0,Edinburgh,14,2615,2,2,0,0
2024-12-26,United Rugby Championship,Dragons,22,2313,1,1,5,0,Cardiff Blues,24,2491,3,3,1,0
2024-12-27,Premiership Rugby,Bristol Rugby,0,2679,0,0,0,0,Sale Sharks,38,2728,5,5,1,0
2024-12-27,United Rugby Championship,Munster,7,2741,1,1,0,0,Leinster,28,2920,4,4,0,0
2024-12-28,Premiership Rugby,Bath Rugby,68,2689,8,8,4,0,Saracens,10,2771,1,1,1,0
2024-12-28,Premiership Rugby,Northampton Saints,61,2723,7,7,4,0,Newcastle Falcons,0,2386,0,0,0,0
2024-12-28,Premiership Rugby,Harlequins,34,2647,4,4,2,0,Leicester Tigers,34,2698,4,4,2,0
2024-12-28,Top 14,Pau,48,2535,6,6,2,0,Vannes,24,2476,3,3,1,0
2024-12-28,Top 14,Bayonne,33,2588,3,3,4,0,Castres Olympique,12,2614,0,0,4,0
2024-12-28,Top 14,Clermont Auvergne,18,2677,0,0,6,0,Montpellier Herault,22,2640,1,1,5,0
2024-12-28,Top 14,Bordeaux Begles,21,2768,3,3,0,0,Toulon,17,2702,2,2,1,0
2024-12-28,United Rugby Championship,Stormers,24,2664,3,3,1,0,Sharks,20,2626,2,2,2,0
2024-12-28,United Rugby Championship,Zebre,12,2250,0,0,4,0,Benetton Treviso,24,2512,3,3,1,0
2024-12-28,United Rugby Championship,Edinburgh,10,2628,1,1,1,0,Glasgow Warriors,7,2695,1,1,0,0
2024-12-28,United Rugby Championship,Connacht,7,2594,1,1,0,0,Ulster,17,2675,2,2,1,0
2024-12-29,Premiership Rugby,Exeter Chiefs,22,2578,1,1,5,0,Gloucester Rugby,15,2600,0,0,5,0
2024-12-29,Top 14,Racing 92,25,2593,1,1,6,0,Lyon,25,2617,1,1,6,0
2024-12-29,Top 14,Perpignan,21,2521,3,3,0,0,La Rochelle,13,2707,1,1,2,0
2024-12-29,Top 14,Stade Toulousain,38,2842,5,5,1,0,Stade Francais Paris,23,2584,2,2,3,0
2025-01-01,United Rugby Championship,Cardiff Blues,13,2492,1,1,2,0,Ospreys,13,2574,1,1,2,0
2025-01-01,United Rugby Championship,Scarlets,32,2527,2,2,6,0,Dragons,15,2306,0,0,5,0
2025-01-03,Premiership Rugby,Newcastle Falcons,14,2380,2,2,0,0,Harlequins,38,2653,5,5,1,0
2025-01-04,Premiership Rugby,Gloucester Rugby,36,2620,3,3,5,0,Sale Sharks,20,2708,2,2,2,0
2025-01-04,Premiership Rugby,Leicester Tigers,28,2705,4,4,0,0,Exeter Chiefs,15,2572,0,0,5,0
2025-01-04,Premiership Rugby,Saracens,35,2778,5,5,0,0,Bristol Rugby,26,2672,2,2,4,0
2025-01-04,Top 14,Toulon,36,2709,3,3,5,0,Racing 92,24,2586,3,3,1,0
2025-01-04,Top 14,Castres Olympique,24,2622,3,3,1,0,Pau,19,2527,1,1,4,0
2025-01-04,Top 14,Lyon,17,2624,2,2,1,0,Perpignan,12,2514,0,0,4,0
2025-01-04,Top 14,Montpellier Herault,42,2653,6,6,0,0,Bayonne,10,2576,1,1,1,0
2025-01-04,Top 14,Stade Francais Paris,19,2576,1,1,4,0,Bordeaux Begles,46,2777,4,4,6,0
2025-01-04,Top 14,La Rochelle,22,2720,1,1,5,0,Stade Toulousain,19,2828,1,1,4,0
2025-01-05,Premiership Rugby,Northampton Saints,35,2732,5,5,0,0,Bath Rugby,34,2680,4,4,2,0
2025-01-05,Top 14,Vannes,19,2471,1,1,4,0,Clermont Auvergne,20,2682,2,2,2,0
2025-01-10,European Rugby Champions Cup,Glasgow Warriors,29,2701,2,2,5,0,Racing 92,19,2579,1,1,4,0
2025-01-10,European Rugby Challenge Cup,Gloucester Rugby,31,2630,4,4,1,0,Scarlets,7,2516,1,1,0,0
2025-01-11,European Rugby Champions Cup,Stormers,40,2681,4,4,4,0,Sale Sharks,0,2691,0,0,0,0
2025-01-11,European Rugby Champions Cup,Exeter Chiefs,17,2565,2,2,1,0,Bordeaux Begles,69,2784,9,9,2,0
2025-01-11,European Rugby Champions Cup,Sharks,8,2621,1,0,1,0,Stade Toulousain,20,2833,2,2,2,0
2025-01-11,European Rugby Champions Cup,Munster,17,2752,2,2,1,0,Saracens,12,2767,0,0,4,0
2025-01-11,European Rugby Champions Cup,Stade Francais Paris,45,2590,6,6,1,0,Northampton Saints,35,2718,5,5,0,0
2025-01-11,European Rugby Champions Cup,Leicester Tigers,38,2718,5,5,1,0,Ulster,10,2662,1,1,1,0
2025-01-11,European Rugby Champions Cup,Castres Olympique,49,2639,7,7,0,0,Bulls,10,2671,1,1,1,0
2025-01-11,European Rugby Challenge Cup,Perpignan,23,2523,2,2,3,0,Cardiff Blues,20,2483,2,2,2,0
2025-01-11,European Rugby Challenge Cup,Vannes,25,2465,1,1,6,0,Edinburgh,29,2634,2,2,5,0
2025-01-11,European Rugby Challenge Cup,Black Lion,16,2469,1,1,3,0,Bayonne,41,2587,5,5,2,0
2025-01-11,European Rugby Challenge Cup,Ospreys,35,2581,5,5,0,0,Newcastle Falcons,15,2373,0,0,5,0
2025-01-11,European Rugby Challenge Cup,Montpellier Herault,28,2664,4,4,0,0,Lions,5,2567,1,0,0,0
2025-01-11,European Rugby Challenge Cup,Connacht,52,2610,7,7,1,0,Lyon,24,2608,3,3,1,0
2025-01-12,European Rugby Champions Cup,Toulon,33,2717,3,3,4,0,Harlequins,21,2645,3,3,0,0
2025-01-12,European Rugby Champions Cup,La Rochelle,14,2715,2,2,0,0,Leinster,16,2925,1,1,3,0
2025-01-12,European Rugby Champions Cup,Bristol Rugby,35,2678,5,5,0,0,Benetton Treviso,29,2507,2,2,5,0
2025-01-12,European Rugby Champions Cup,Bath Rugby,40,2695,4,4,4,0,Clermont Auvergne,21,2667,3,3,0,0
2025-01-12,European Rugby Challenge Cup,Cheetahs,22,2456,1,1,5,0,Zebre,18,2245,0,0,6,0
2025-01-12,European Rugby Challenge Cup,Dragons,15,2302,0,0,5,0,Pau,24,2532,3,3,1,0
2025-01-17,European Rugby Champions Cup,Ulster,52,2672,7,7,1,0,Exeter Chiefs,24,2554,3,3,1,0
2025-01-17,European Rugby Challenge Cup,Cardiff Blues,19,2476,1,1,4,0,Connacht,28,2617,4,4,0,0
2025-01-17,European Rugby Challenge Cup,Newcastle Falcons,7,2368,1,1,0,0,Montpellier Herault,26,2669,2,2,4,0
2025-01-18,European Rugby Champions Cup,Bulls,48,2682,6,6,2,0,Stade Francais Paris,7,2578,1,1,0,0
2025-01-18,European Rugby Champions Cup,Northampton Saints,34,2729,4,4,2,0,Munster,32,2742,2,2,6,0
2025-01-18,European Rugby Champions Cup,Clermont Auvergne,33,2677,3,3,4,0,Bristol Rugby,26,2668,2,2,4,0
2025-01-18,European Rugby Champions Cup,Benetton Treviso,32,2522,2,2,6,0,La Rochelle,25,2700,1,1,6,0
2025-01-18,European Rugby Champions Cup,Leinster,47,2931,5,5,4,0,Bath Rugby,21,2689,3,3,0,0
2025-01-18,European Rugby Champions Cup,Harlequins,24,2662,3,3,1,0,Glasgow Warriors,7,2684,1,1,0,0
2025-01-18,European Rugby Champions Cup,Racing 92,31,2592,4,4,1,0,Stormers,22,2668,1,1,5,0
2025-01-18,European Rugby Challenge Cup,Pau,28,2523,4,4,0,0,Ospreys,31,2590,4,4,1,0
2025-01-18,European Rugby Challenge Cup,Lions,60,2573,6,6,6,0,Dragons,10,2296,1,1,1,0
2025-01-18,European Rugby Challenge Cup,Scarlets,38,2524,5,5,1,0,Vannes,28,2457,4,4,0,0
2025-01-18,European Rugby Challenge Cup,Lyon,68,2617,8,8,4,0,Cheetahs,21,2448,3,3,0,0
2025-01-19,European Rugby Champions Cup,Bordeaux Begles,66,2792,9,9,1,0,Sharks,12,2613,0,0,4,0
2025-01-19,European Rugby Champions Cup,Saracens,24,2753,3,3,1,0,Castres Olympique,32,2653,2,2,6,0
2025-01-19,European Rugby Champions Cup,Stade Toulousain,80,2843,11,11,1,0,Leicester Tigers,12,2708,0,0,4,0
2025-01-19,European Rugby Champions Cup,Sale Sharks,33,2707,3,3,4,0,Toulon,7,2701,1,1,0,0
2025-01-19,European Rugby Challenge Cup,Edinburgh,36,2642,3,3,5,0,Black Lion,15,2461,0,0,5,0
2025-01-19,European Rugby Challenge Cup,Bayonne,55,2604,7,7,2,0,Gloucester Rugby,17,2614,2,2,1,0
2025-01-19,European Rugby Challenge Cup,Zebre,21,2240,3,3,0,0,Perpignan,39,2529,3,3,6,0
2025-01-24,Premiership Rugby,Harlequins,22,2673,1,1,5,0,Northampton Saints,19,2717,1,1,4,0
2025-01-24,United Rugby Championship,Ospreys,43,2601,4,4,5,0,Benetton Treviso,0,2510,0,0,0,0
2025-01-25,Premiership Rugby,Gloucester Rugby,38,2626,5,5,1,0,Leicester Tigers,31,2696,4,4,1,0
2025-01-25,Premiership Rugby,Exeter Chiefs,31,2569,4,4,1,0,Saracens,22,2738,1,1,5,0
2025-01-25,Top 14,Stade Toulousain,27,2848,3,3,2,0,Montpellier Herault,17,2664,2,2,1,0
2025-01-25,Top 14,Racing 92,20,2583,2,2,2,0,Castres Olympique,27,2661,3,3,2,0
2025-01-25,Top 14,Vannes,33,2470,3,3,4,0,Stade Francais Paris,28,2565,4,4,0,0
2025-01-25,Top 14,Pau,20,2537,2,2,2,0,Clermont Auvergne,14,2663,2,2,0,0
2025-01-25,Top 14,Perpignan,16,2540,1,1,3,0,Bayonne,11,2592,1,0,2,0
2025-01-25,Top 14,Bordeaux Begles,20,2777,2,2,2,0,Lyon,22,2632,1,1,5,0
2025-01-25,United Rugby Championship,Lions,22,2565,1,1,5,0,Bulls,35,2690,5,5,0,0
2025-01-25,United Rugby Championship,Scarlets,30,2537,3,3,3,0,Edinburgh,24,2629,3,3,1,0
2025-01-25,United Rugby Championship,Leinster,36,2936,3,3,5,0,Stormers,12,2663,0,0,4,0
2025-01-25,United Rugby Championship,Cardiff Blues,22,2467,1,1,5,0,Sharks,42,2622,6,6,0,0
2025-01-25,United Rugby Championship,Dragons,19,2294,1,1,4,0,Munster,38,2744,5,5,1,0
2025-01-26,Premiership Rugby,Bristol Rugby,55,2672,7,7,2,0,Newcastle Falcons,35,2364,5,5,0,0
2025-01-26,Premiership Rugby,Sale Sharks,23,2696,2,2,3,0,Bath Rugby,32,2699,2,2,6,0
2025-01-26,Top 14,Toulon,45,2716,6,6,1,0,La Rochelle,26,2686,2,2,4,0
2025-01-26,United Rugby Championship,Glasgow Warriors,22,2692,1,1,5,0,Connacht,19,2609,1,1,4,0
2025-01-26,United Rugby Championship,Ulster,14,2654,2,2,0,0,Zebre,15,2258,0,0,5,0
2025-01-31,Six Nations,France,43,2959,4,4,5,0,Wales,0,2624,0,0,0,0
2025-02-01,Six Nations,Scotland,31,2795,4,4,1,0,Italy,19,2617,1,1,4,0
2025-02-01,Six Nations,Ireland,27,3030,3,3,2,0,England,22,2846,1,1,5,0
2025-02-01,International Test Match,Israel,28,2461,4,4,0,0,Andorra,31,2376,4,4,1,0
2025-02-08,Six Nations,Italy,22,2626,1,1,5,0,Wales,15,2614,0,0,5,0
2025-02-08,Six Nations,England,26,2858,2,2,4,0,France,25,2946,1,1,6,0
2025-02-08,United Rugby Championship,Stormers,32,2653,2,2,6,0,Bulls,33,2699,3,3,4,0
2025-02-09,Six Nations,Scotland,18,2791,0,0,6,0,Ireland,32,3035,2,2,6,0
2025-02-14,United Rugby Championship,Edinburgh,17,2611,2,2,1,0,Zebre,22,2276,1,1,5,0
2025-02-14,United Rugby Championship,Ospreys,19,2599,1,1,4,0,Leinster,22,2939,1,1,5,0
2025-02-14,Super Rugby Pacific,Crusaders,33,2735,3,3,4,0,Hurricanes,25,2710,1,1,6,0
2025-02-14,Super Rugby Pacific,New South Wales Waratahs,37,2389,4,4,3,0,Highlanders,36,2480,3,3,5,0
2025-02-15,Top 14,Bayonne,36,2606,3,3,5,0,Bordeaux Begles,32,2762,2,2,6,0
2025-02-15,Top 14,Lyon,53,2649,5,5,6,0,La Rochelle,17,2669,2,2,1,0
2025-02-15,Top 14,Racing 92,25,2570,1,1,6,0,Vannes,30,2483,3,3,3,0
2025-02-15,Top 14,Stade Francais Paris,39,2574,3,3,6,0,Pau,37,2528,4,4,3,0
2025-02-15,Top 14,Perpignan,20,2542,2,2,2,0,Castres Olympique,20,2660,2,2,2,0
2025-02-15,Top 14,Montpellier Herault,30,2655,3,3,3,0,Toulon,38,2725,5,5,1,0
2025-02-15,United Rugby Championship,Lions,30,2578,3,3,3,0,Stormers,23,2641,2,2,3,0
2025-02-15,United Rugby Championship,Bulls,19,2687,1,1,4,0,Sharks,29,2635,2,2,5,0
2025-02-15,United Rugby Championship,Benetton Treviso,34,2524,4,4,2,0,Ulster,19,2640,1,1,4,0
2025-02-15,United Rugby Championship,Munster,29,2750,2,2,5,0,Scarlets,8,2531,1,0,1,0
2025-02-15,United Rugby Championship,Connacht,24,2615,3,3,1,0,Cardiff Blues,19,2461,1,1,4,0
2025-02-15,Super Rugby Pacific,Fijian Drua,32,2409,2,2,6,0,Brumbies,36,2694,3,3,5,0
2025-02-15,Super Rugby Pacific,Blues,14,2805,2,2,0,0,Chiefs,25,2759,1,1,6,0
2025-02-15,Super Rugby Pacific,Western Force,45,2377,6,6,1,0,Moana Pasifika,44,2338,5,5,3,0
2025-02-16,Top 14,Clermont Auvergne,18,2655,0,0,6,0,Stade Toulousain,35,2856,5,5,0,0
2025-02-16,United Rugby Championship,Dragons,20,2291,2,2,2,0,Glasgow Warriors,45,2695,6,6,1,0
2025-02-21,Super Rugby Pacific,Chiefs,49,2773,7,7,0,0,Crusaders,24,2721,3,3,1,0
2025-02-21,Super Rugby Pacific,Queensland Reds,56,2515,8,8,0,0,Moana Pasifika,36,2331,3,3,5,0
2025-02-22,Six Nations,Wales,18,2612,0,0,6,0,Ireland,27,3036,3,3,2,0
2025-02-22,Six Nations,England,16,2866,1,1,3,0,Scotland,15,2783,0,0,5,0
2025-02-22,Top 14,Castres Olympique,30,2669,3,3,3,0,Lyon,25,2639,1,1,6,0
